"","BIDU.Open","BIDU.High","BIDU.Low","BIDU.Close","BIDU.Volume","BIDU.Adjusted"
"2008-08-18",32.091999,32.279999,30.5,30.725,18377000,30.725
"2008-08-19",30.295,31.379999,30.200001,30.884001,20681000,30.884001
"2008-08-20",31.4,32.400002,31.351,32.122002,24565000,32.122002
"2008-08-21",31.728001,32.5,31.622,32.330002,12429000,32.330002
"2008-08-22",32.585999,32.942001,32.300999,32.402,8766000,32.402
"2008-08-25",32.305,33.023998,31.9,32.242001,12370000,32.242001
"2008-08-26",32.042,32.166,30.764999,31.014,27119000,31.014
"2008-08-27",31.1,31.943001,30.950001,31.573,16480000,31.573
"2008-08-28",31.879,32.099998,31.413,31.653999,11320000,31.653999
"2008-08-29",31.825001,31.997999,30.973,31.372,8277000,31.372
"2008-09-02",31.98,32.200001,30.657,30.854,16793000,30.854
"2008-09-03",30.957001,31.093,28.966999,29.325001,30290000,29.325001
"2008-09-04",29.200001,29.200001,27.035,27.114,33818000,27.114
"2008-09-05",26.702,27.6,26.07,27.066,30286000,27.066
"2008-09-08",28.149,28.879999,26.507,27.438,40600000,27.438
"2008-09-09",27.091,27.863001,25.201,25.413,31790000,25.413
"2008-09-10",25.514,26.764999,25.5,26.41,27067000,26.41
"2008-09-11",25.603001,28.389,25.365,28.252001,38218000,28.252001
"2008-09-12",27.705999,28.6,26.91,28.201,32499000,28.201
"2008-09-15",26.865,28.386999,26.806999,27.302,26289000,27.302
"2008-09-16",26.702,27.886999,26.200001,26.649,43276000,26.649
"2008-09-17",26.218,27,24.77,25.445999,35756000,25.445999
"2008-09-18",25.974001,30.525,23.612,30.525,48524000,30.525
"2008-09-19",31.024,31.129999,28.049999,28.975,32317000,28.975
"2008-09-22",29.153,29.349001,26.559999,26.863001,20238000,26.863001
"2008-09-23",27.106001,27.766001,26.139,26.35,23366000,26.35
"2008-09-24",26.797001,27.865,26.200001,26.726999,21035000,26.726999
"2008-09-25",26.718,27.969,26.535999,27.549999,25296000,27.549999
"2008-09-26",26.598,26.739,25.464001,26.075001,23576000,26.075001
"2008-09-29",25.006001,25.237,22.700001,23.120001,44344000,23.120001
"2008-09-30",23.605,25.1,23.576,24.823,36346000,24.823
"2008-10-01",24.804001,25.253,23.825001,24.448999,20180000,24.448999
"2008-10-02",24.422001,24.841,23.003,23.351999,25877000,23.351999
"2008-10-03",23.878,24.379,22.052999,22.237,27861000,22.237
"2008-10-06",20.566,22.77,20.375999,22.768,41995000,22.768
"2008-10-07",23.021999,23.368999,21.250999,21.444,29978000,21.444
"2008-10-08",20.676001,22.799999,20.674999,21.330999,33434000,21.330999
"2008-10-09",22.091,22.4,20.160999,20.618,23726000,20.618
"2008-10-10",19.809999,21.552999,19.799999,21.375,41646000,21.375
"2008-10-13",22.398001,27.148001,22.023001,26.605,53054000,26.605
"2008-10-14",27.412001,27.483,24.700001,25.025,33049000,25.025
"2008-10-15",24.209999,25,22.403,22.719999,29377000,22.719999
"2008-10-16",22.698999,22.857,20.502001,22.629999,41054000,22.629999
"2008-10-17",23.353001,24.757999,21.825001,23.952,37011000,23.952
"2008-10-20",24.608,25.697001,24.204,25.438,31565000,25.438
"2008-10-21",24.837999,26,24.313999,24.867001,23129000,24.867001
"2008-10-22",24.365999,25.857,23.745001,24.909,43204000,24.909
"2008-10-23",23.983,24.033001,20.6,21.254,66899000,21.254
"2008-10-24",17.716999,19.997999,17.632999,19.122,38530000,19.122
"2008-10-27",18.759001,19.200001,17.85,17.9,27467000,17.9
"2008-10-28",18.834,20.997999,18.264999,20.895,39908000,20.895
"2008-10-29",20.65,22.378,20.304001,21.191999,35658000,21.191999
"2008-10-30",22.297001,22.587,21.014999,21.360001,30670000,21.360001
"2008-10-31",21,21.257,20.017,20.6,22822000,20.6
"2008-11-03",21.013,21.559,20.208,20.472,23612000,20.472
"2008-11-04",21,23.975,20.614,23.462,47791000,23.462
"2008-11-05",22.822001,23.084,21.627001,21.729,29212000,21.729
"2008-11-06",21.311001,21.891001,20.33,20.966,27634000,20.966
"2008-11-07",21.216,22.295,21.216,21.799999,27288000,21.799999
"2008-11-10",22.4,22.799999,20.378,21.128,27426000,21.128
"2008-11-11",20.422001,20.5,18.686001,19.083,46497000,19.083
"2008-11-12",18.549999,19.502001,18.049999,18.299,37444000,18.299
"2008-11-13",18.52,19,16.200001,18.987,62848000,18.987
"2008-11-14",18.4,19.372999,17.75,17.889,32523000,17.889
"2008-11-17",16.301001,16.5,13.051,13.409,125564000,13.409
"2008-11-18",13.899,14.059,12.15,12.876,88560000,12.876
"2008-11-19",12.564,13.322,11.1,11.174,83509000,11.174
"2008-11-20",10.635,12.094,10.555,11.035,61811000,11.035
"2008-11-21",11.56,11.8,10.621,11.269,43969000,11.269
"2008-11-24",11.469,11.85,10.917,11.513,34505000,11.513
"2008-11-25",11.9,12.83,11.701,12.403,40238000,12.403
"2008-11-26",12.125,14.491,12.097,14.275,47523000,14.275
"2008-11-28",14.051,14.195,12.665,13.588,22825000,13.588
"2008-12-01",12.386,12.5,11.38,11.631,42411000,11.631
"2008-12-02",11.91,12.141,11.4,11.857,41146000,11.857
"2008-12-03",11.37,12.169,10.71,11.367,41510000,11.367
"2008-12-04",11.334,11.986,11.182,11.453,34136000,11.453
"2008-12-05",11.152,11.347,10.28,10.91,53191000,10.91
"2008-12-08",11.598,12.435,11.327,11.795,72307000,11.795
"2008-12-09",11.439,12.495,10.705,10.936,70336000,10.936
"2008-12-10",11.105,11.248,10.05,10.454,59362000,10.454
"2008-12-11",11.238,12.1,10.78,11.13,122989000,11.13
"2008-12-12",10.85,11.65,10.7,11.4,42264000,11.4
"2008-12-15",11.226,11.989,11.15,11.809,38561000,11.809
"2008-12-16",13.076,13.349,12.658,13.2,61179000,13.2
"2008-12-17",13.15,14.245,12.705,13.55,48979000,13.55
"2008-12-18",13.795,14.044,12.952,13.069,30901000,13.069
"2008-12-19",13.109,13.401,12.951,13.107,20600000,13.107
"2008-12-22",13.147,13.236,12.14,12.307,23137000,12.307
"2008-12-23",12.45,12.6,12.15,12.5,19986000,12.5
"2008-12-24",12.5,12.65,12.312,12.372,8353000,12.372
"2008-12-26",12.55,12.55,12.25,12.389,3540000,12.389
"2008-12-29",12.5,12.696,12.01,12.185,12323000,12.185
"2008-12-30",12.296,12.695,12.2,12.693,14092000,12.693
"2008-12-31",12.651,13.194,12.651,13.057,15642000,13.057
"2009-01-02",13.2,13.6,13.004,13.541,16551000,13.541
"2009-01-05",13.175,13.998,13.015,13.784,24130000,13.784
"2009-01-06",13.852,13.94,13.337,13.573,27639000,13.573
"2009-01-07",13.216,13.216,12.502,12.734,20092000,12.734
"2009-01-08",12.479,12.6,12.03,12.465,22412000,12.465
"2009-01-09",12.602,12.693,11.872,12.064,14842000,12.064
"2009-01-12",11.858,12.199,11.35,11.41,16487000,11.41
"2009-01-13",11.68,11.973,11.392,11.55,25992000,11.55
"2009-01-14",11.336,11.66,10.714,10.975,28570000,10.975
"2009-01-15",11.099,11.275,10.5,10.944,30252000,10.944
"2009-01-16",11.201,11.666,11.019,11.59,29517000,11.59
"2009-01-20",11.539,11.548,10.922,10.965,25577000,10.965
"2009-01-21",11.161,11.45,10.807,11.092,28058000,11.092
"2009-01-22",10.996,11.45,10.921,11.253,27235000,11.253
"2009-01-23",10.977,11.429,10.7,11.195,31530000,11.195
"2009-01-26",11.299,11.93,11.294,11.557,26981000,11.557
"2009-01-27",11.824,11.9,11.316,11.53,18420000,11.53
"2009-01-28",12,12.998,11.809,12.716,45939000,12.716
"2009-01-29",12.6,13.176,12.5,12.864,33230000,12.864
"2009-01-30",13.199,13.251,12.8,12.877,19772000,12.877
"2009-02-02",12.799,12.94,12.323,12.552,20344000,12.552
"2009-02-03",12.703,12.75,12.225,12.517,18092000,12.517
"2009-02-04",12.607,13.425,12.604,12.9,24392000,12.9
"2009-02-05",12.783,12.783,12.274,12.529,24681000,12.529
"2009-02-06",12.501,12.66,12,12.461,31831000,12.461
"2009-02-09",12.911,14.188,12.901,14.057,43474000,14.057
"2009-02-10",13.891,14.146,13.023,13.084,26135000,13.084
"2009-02-11",13.26,13.732,13.156,13.386,17027000,13.386
"2009-02-12",13.1,13.273,12.7,13.2,18481000,13.2
"2009-02-13",13.1,13.194,12.75,12.82,13507000,12.82
"2009-02-17",12.25,12.497,11.965,12.235,23095000,12.235
"2009-02-18",12.4,13.01,12.335,12.809,28068000,12.809
"2009-02-19",13.462,13.9,13.183,13.257,44532000,13.257
"2009-02-20",13.05,13.898,12.816,13.627,33300000,13.627
"2009-02-23",13.951,14.029,13.112,13.176,16501000,13.176
"2009-02-24",13.151,14.525,12.977,14.276,29753000,14.276
"2009-02-25",14.287,14.8,14.022,14.376,29834000,14.376
"2009-02-26",14.709,15.3,14.505,14.594,25577000,14.594
"2009-02-27",14.09,15.245,14.089,14.832,22545000,14.832
"2009-03-02",14.516,14.711,13.626,13.722,22995000,13.722
"2009-03-03",14.174,14.7,13.857,14.459,21159000,14.459
"2009-03-04",15.201,16.35,15.17,15.732,38330000,15.732
"2009-03-05",16.063999,16.492001,15.8,16.150999,31453000,16.150999
"2009-03-06",16.111,16.360001,15.11,15.702,21368000,15.702
"2009-03-09",15.372,16.334999,15.278,15.508,15464000,15.508
"2009-03-10",16.127001,16.792,15.95,16.659,23580000,16.659
"2009-03-11",16.674999,17.209999,16.049999,16.818001,27056000,16.818001
"2009-03-12",16.917,17.094999,16.358,16.940001,17600000,16.940001
"2009-03-13",17.080999,17.625,16.700001,17.266001,17454000,17.266001
"2009-03-16",17.09,17.174999,16.082001,16.134001,25785000,16.134001
"2009-03-17",15.994,17.58,15.8,17.540001,26738000,17.540001
"2009-03-18",17.271,17.589001,16.969999,17.5,22688000,17.5
"2009-03-19",17.549999,17.799999,17.183001,17.518999,11751000,17.518999
"2009-03-20",17.639999,17.700001,17.243,17.52,12154000,17.52
"2009-03-23",18.076,18.794001,17.799999,18.26,21587000,18.26
"2009-03-24",18.635,19.768999,18.445999,18.83,36936000,18.83
"2009-03-25",19.311001,19.493999,17.858,18.379999,34223000,18.379999
"2009-03-26",18.85,19.226,18.51,18.635,21668000,18.635
"2009-03-27",18.254999,18.620001,18,18.315001,10764000,18.315001
"2009-03-30",17.700001,17.778999,16.952,17.299,20567000,17.299
"2009-03-31",17.677999,18.044001,17.250999,17.66,16008000,17.66
"2009-04-01",17.431,17.830999,17.101999,17.476999,13643000,17.476999
"2009-04-02",18.34,19,18.221001,18.492001,25324000,18.492001
"2009-04-03",18.504,19,18,18.75,15379000,18.75
"2009-04-06",18.5,18.745001,18.105,18.641001,11338000,18.641001
"2009-04-07",18.247999,18.395,17.709999,17.742001,16967000,17.742001
"2009-04-08",18,18.489,17.766001,18.259001,16895000,18.259001
"2009-04-09",18.9,19.341999,18.18,19.032,22388000,19.032
"2009-04-13",18.954,20.069,18.802999,19.948,22254000,19.948
"2009-04-14",20.292,20.385,19.6,19.795,17148000,19.795
"2009-04-15",19.569,19.76,18.910999,19.603001,15306000,19.603001
"2009-04-16",19.75,20.493999,19.33,20.344999,26565000,20.344999
"2009-04-17",19.936001,21.112,19.934999,21.009001,25177000,21.009001
"2009-04-20",20.5,20.777,19.768999,20,19141000,20
"2009-04-21",19.549999,20.5,19.465,20.455999,13612000,20.455999
"2009-04-22",20.429001,21.799999,20.275,20.833,23372000,20.833
"2009-04-23",21.375,21.584999,20.837,21.25,14922000,21.25
"2009-04-24",21.535999,21.987,20.964001,21.754,22762000,21.754
"2009-04-27",21.67,22.516001,21.561001,22.486,23890000,22.486
"2009-04-28",22.955,23.662001,21.735001,22.118999,50773000,22.118999
"2009-04-29",22.325001,22.945,22,22.729,25029000,22.729
"2009-04-30",23.198999,23.639999,22.976,23.290001,21425000,23.290001
"2009-05-01",23.399,23.822001,23.087,23.561001,13282000,23.561001
"2009-05-04",23.84,24.827,23.664,24.825001,21949000,24.825001
"2009-05-05",24.799999,24.98,24.266001,24.98,15670000,24.98
"2009-05-06",25.160999,25.701,24.780001,25.566999,23633000,25.566999
"2009-05-07",25.768,25.796,24.299999,24.700001,24549000,24.700001
"2009-05-08",24.999001,25.198999,23.763,24.6,22877000,24.6
"2009-05-11",24.111,24.48,23.700001,23.955,16344000,23.955
"2009-05-12",24.174999,24.336,23.6,24.118,14762000,24.118
"2009-05-13",23.771,24.072001,22.976,23.1,15862000,23.1
"2009-05-14",23.052999,23.662001,22.955,23.459999,13863000,23.459999
"2009-05-15",23.361,23.875999,23.225,23.500999,9156000,23.500999
"2009-05-18",23.899,24.437,23.429001,24.358999,13848000,24.358999
"2009-05-19",24.507999,24.909,24.162001,24.697001,13238000,24.697001
"2009-05-20",24.868999,25.479,24.421,24.704,14862000,24.704
"2009-05-21",24.318001,24.4,23.700001,24.047001,12331000,24.047001
"2009-05-22",24.25,24.424999,23.65,23.99,7845000,23.99
"2009-05-26",23.65,24.865,23.65,24.736,12670000,24.736
"2009-05-27",24.739,25.497999,24.563999,25.112,13923000,25.112
"2009-05-28",25.471001,25.985001,25.301001,25.82,14414000,25.82
"2009-05-29",26,26.421,25.951,26.379999,13333000,26.379999
"2009-06-01",26.819,28.82,26.68,28.599001,28008000,28.599001
"2009-06-02",28.4,28.549,27.719999,27.799999,20330000,27.799999
"2009-06-03",27.671,28.799999,27.5,28.686001,21590000,28.686001
"2009-06-04",28.948999,29.483999,28.572001,29.34,20266000,29.34
"2009-06-05",29.771,30.764999,29.528,30.407,28048000,30.407
"2009-06-08",30.000999,30.450001,29.252001,30.389999,22502000,30.389999
"2009-06-09",30.528999,31.025,30.200001,30.916,21782000,30.916
"2009-06-10",30.885,30.974001,29.525,29.83,29480000,29.83
"2009-06-11",29.813999,30.200001,29.274,30.069,19722000,30.069
"2009-06-12",29.709,29.754999,28.587999,28.9,22416000,28.9
"2009-06-15",28.351,29.377001,28.181999,29.231001,23894000,29.231001
"2009-06-16",29.440001,29.674999,28.74,28.9,15340000,28.9
"2009-06-17",29.198,29.910999,28.843,29.591999,20790000,29.591999
"2009-06-18",29.749001,29.749001,29.127001,29.403999,14792000,29.403999
"2009-06-19",29.334,29.983,29.223,29.76,16932000,29.76
"2009-06-22",29.400999,29.495001,27.403,27.802,24237000,27.802
"2009-06-23",27.749001,27.974001,26.554001,27.284,24947000,27.284
"2009-06-24",27.76,28.586,27.705999,28.334999,18303000,28.334999
"2009-06-25",27.891001,29.315001,27.823,29.315001,18873000,29.315001
"2009-06-26",29.354,30.184,29.15,30.118,16438000,30.118
"2009-06-29",30.444,30.58,29.563999,29.818001,18310000,29.818001
"2009-06-30",29.862,30.264,29.426001,30.108999,14258000,30.108999
"2009-07-01",30.278999,30.299999,29.413,29.507,13952000,29.507
"2009-07-02",29.148001,29.326,28.780001,28.950001,14570000,28.950001
"2009-07-06",28.805,28.9,27.832001,28.580999,17880000,28.580999
"2009-07-07",28.493,28.695999,27.568001,27.615,13447000,27.615
"2009-07-08",27.811001,28.103001,26.802999,27.488001,23645000,27.488001
"2009-07-09",27.929001,28.6,27.063,28.174999,21942000,28.174999
"2009-07-10",28.021,28.657,28.002001,28.424,15672000,28.424
"2009-07-13",28.615,29.09,27.995001,29.063,16307000,29.063
"2009-07-14",29.271,29.983999,29.111,29.905001,18172000,29.905001
"2009-07-15",30.299999,31.879,30.25,31.580999,31520000,31.580999
"2009-07-16",31.677,32.560001,31.6,32.25,31330000,32.25
"2009-07-17",32.087002,32.368999,31.621,32.16,17083000,32.16
"2009-07-20",31.85,33.82,31.700001,33.624001,30884000,33.624001
"2009-07-21",33.787998,33.872002,32.641998,33.208,24317000,33.208
"2009-07-22",33,33.077,32.181,32.456001,21020000,32.456001
"2009-07-23",32.599998,33.560001,32.571999,33.264,22107000,33.264
"2009-07-24",33.990002,36.330002,33.807999,35.810001,48845000,35.810001
"2009-07-27",36.012001,36.848999,35.283001,35.681999,28557000,35.681999
"2009-07-28",35.43,35.790001,34.902,35.111,18122000,35.111
"2009-07-29",34.601002,34.949001,34.164001,34.451,12149000,34.451
"2009-07-30",35.229,35.75,34.999001,35.18,17665000,35.18
"2009-07-31",35.18,35.540001,34.626999,34.813999,11583000,34.813999
"2009-08-03",35.462002,36.000999,35.27,35.445,13811000,35.445
"2009-08-04",35.299999,35.778999,34.807999,35.144001,12453000,35.144001
"2009-08-05",35.396999,35.398998,34.238998,34.700001,11657000,34.700001
"2009-08-06",35,35.056,34.112,34.127998,13372000,34.127998
"2009-08-07",34.698002,35,34.300999,34.703999,14179000,34.703999
"2009-08-10",34.889999,35.455002,34.651001,35.188,12677000,35.188
"2009-08-11",34.957001,35.189999,34.320999,34.583,10619000,34.583
"2009-08-12",34.588001,35.074001,34.5,34.862999,10810000,34.862999
"2009-08-13",35.280998,35.419998,34.404999,34.722,11474000,34.722
"2009-08-14",34.527,34.613998,33.706001,33.958,14314000,33.958
"2009-08-17",32.509998,32.748001,31.969999,32.155998,21478000,32.155998
"2009-08-18",32.396999,32.963001,32.119999,32.740002,15576000,32.740002
"2009-08-19",32.008999,33.198002,31.851,33.077999,19468000,33.077999
"2009-08-20",33.542,33.966999,33.445,33.924999,13844000,33.924999
"2009-08-21",34.310001,34.771,33.945,34.5,15765000,34.5
"2009-08-24",34.799999,35.299999,34.400002,34.5,13329000,34.5
"2009-08-25",34.848999,35,34.519001,34.782001,11129000,34.782001
"2009-08-26",34.654999,34.812,34.004002,34.372002,10538000,34.372002
"2009-08-27",34.417999,34.490002,33.527,34.009998,9873000,34.009998
"2009-08-28",34.474998,34.66,33.666,33.952999,10956000,33.952999
"2009-08-31",33.169998,33.264999,32.634998,33.006001,13299000,33.006001
"2009-09-01",32.791,33.869999,31.649,31.875999,24309000,31.875999
"2009-09-02",31.704,32.784,31.65,32.486,18905000,32.486
"2009-09-03",33.120998,33.120998,32.5,32.948002,9559000,32.948002
"2009-09-04",32.948002,34.490002,32.654999,34.327,20791000,34.327
"2009-09-08",35.049999,35.919998,35,35.715,24444000,35.715
"2009-09-09",35.782001,36.438,35.599998,36.360001,20127000,36.360001
"2009-09-10",36.506001,37.252998,36.327999,37.244999,20722000,37.244999
"2009-09-11",37.803001,37.866001,36.700001,36.994999,16784000,36.994999
"2009-09-14",37.397999,37.966999,37.075001,37.950001,17682000,37.950001
"2009-09-15",38.349998,39.799999,38.150002,39.752998,36437000,39.752998
"2009-09-16",40.139999,40.429001,39.814999,40.291,26755000,40.291
"2009-09-17",40.231998,40.799999,39.618,39.918999,22191000,39.918999
"2009-09-18",40.060001,40.16,39.625,39.998001,13849000,39.998001
"2009-09-21",39.599998,40.099998,38.988998,40.025002,13974000,40.025002
"2009-09-22",40.574001,40.688,39.5,39.629002,16107000,39.629002
"2009-09-23",39.914001,40.360001,39.400002,39.494999,14190000,39.494999
"2009-09-24",39.675999,39.799999,37.630001,39.022999,28717000,39.022999
"2009-09-25",38.625999,39.208,38.217999,38.756001,15607000,38.756001
"2009-09-28",39.028,39.799999,38.799999,39.605,11319000,39.605
"2009-09-29",39.450001,39.743999,39.009998,39.442001,11499000,39.442001
"2009-09-30",39.500999,39.668999,38.384998,39.105,18103000,39.105
"2009-10-01",39.073002,39.293999,37.148998,37.202,26248000,37.202
"2009-10-02",36.946999,38.299999,36.599998,37.521,14286000,37.521
"2009-10-05",37.895,38.299999,37.696999,38.188999,10797000,38.188999
"2009-10-06",38.620998,40.118999,38.615002,40.099998,32223000,40.099998
"2009-10-07",39.902,41.465,39.902,41.380001,27641000,41.380001
"2009-10-08",41.734001,41.988998,41.028,41.266998,22866000,41.266998
"2009-10-09",41.889,42.869999,41.549,42.707001,26958000,42.707001
"2009-10-12",42.341999,42.634998,41.069,41.348999,27698000,41.348999
"2009-10-13",41.299999,41.470001,40.437,40.75,27336000,40.75
"2009-10-14",41.372002,41.698002,40.59,41.018002,18231000,41.018002
"2009-10-15",40.903999,41.216999,39.888,39.990002,22707000,39.990002
"2009-10-16",40.178001,40.381001,39.544998,39.578999,16325000,39.578999
"2009-10-19",39.667,41.298,39.23,41.102001,20990000,41.102001
"2009-10-20",41.424,41.886002,40.423,40.872002,19053000,40.872002
"2009-10-21",40.457001,41.650002,40.457001,40.591999,13733000,40.591999
"2009-10-22",40.401001,41.616001,40.341999,41.560001,12689000,41.560001
"2009-10-23",42.233002,43.75,41.849998,43.530998,32581000,43.530998
"2009-10-26",43.889999,43.990002,42.455002,43.297001,35820000,43.297001
"2009-10-27",35.570999,38.82,35.303001,38.366001,107476000,38.366001
"2009-10-28",38.367001,39.937,38.335999,39.682999,47793000,39.682999
"2009-10-29",39.571999,40.088001,38.910999,39.34,25070000,39.34
"2009-10-30",39.176998,39.890999,37.68,37.792,26622000,37.792
"2009-11-02",37.950001,38.049999,37,37.544998,21916000,37.544998
"2009-11-03",37.041,38.452,36.911999,38.304001,14407000,38.304001
"2009-11-04",38.598999,39.200001,38.5,38.637001,15832000,38.637001
"2009-11-05",38.952,39.737999,38.873001,39.623001,18675000,39.623001
"2009-11-06",39.056,41.054001,39.000999,40.973999,26370000,40.973999
"2009-11-09",41.599998,42.588001,41.438,42.587002,26083000,42.587002
"2009-11-10",42.549999,42.888,42.174999,42.812,14840000,42.812
"2009-11-11",43.188,43.838001,42.311001,43.050999,21533000,43.050999
"2009-11-12",42.799999,43.389999,42.43,42.715,16087000,42.715
"2009-11-13",42.898998,43.25,42.431,43.25,12237000,43.25
"2009-11-16",43.73,44.263,43.404999,43.832001,16824000,43.832001
"2009-11-17",43.605,44.285999,43.564999,44.150002,12969000,44.150002
"2009-11-18",44.048,44.098999,43.118,43.512001,17062000,43.512001
